0	1.0	1.0	0.282628289766019	0.0834952191298976	0.0723507439571625	0.0735734868098495	0.0651250231418305	0.0763493782537088	0.069800074444522	0.226616975988466	0.149087608767571	0.0572382311867408	0.0818039082140734	0.0729146728660378	0.0794769584335616	0.0806902407418279	0.0620960021164102	0.0814364300654351	0.0851716837773411	0.06715938795976	0.0630705310282227	0.0684688725177537	0.0751009470459799	0.101213429684293	0.0809615435285994	0.0963639089480537	0.0884155115954717	0.0836486581373446	0.0587887439613484	0.0836758960808239	0.249561759959821	0.123286934107555	0.125184639338713	0.0231882789684816	0.0865299617632129	0.0169027536152476	0.522575435265226	0.0184343103776757	0.0229181993887437	0.021773338928683	0.0204914533486746	0.015078964528542	0.0158595018068263	0.0232240415856486	0.0225351595694525	0.07447299209029	0.112276086326549	0.0753120380999542	0.0805251802695563	0.0872630411569393	0.0871355771764798	0.0887684691329894	0.0869484748078567	0.0845093445959309	0.0757744797727704	0.0839172445662167	0.0689410454394826	0.0510498887678421	0.0823976268468877	0.196207175478129	0.220932125548993	0.116809993914529	0.200516477620151	0.2111372877494	0.204745519475492	0.15	0.12	0.054054	0.090909	0.173913	0.026316	0.125	0.09375	0.111111	0.25	0.054054	0.2	0.419355	0.09375	0.142857	0.137931	0.076923	0.157895	0.25	0.15	0.166667	0.15625	0.192308	0.178571	0.086957	0.233333	0.0625	0.0	0.119048	0.097561	0.171429	0.8	0.142857	0.241379	0.166667	0.210526	0.24	0.170213	0.206897	0.108108	0.166667	0.189189	0.241379	0.181818	0.166667	0.089744	0.102564	0.259259	0.241379	0.111111	0.25	0.214286	0.181818	0.259259	0.206897	0.2	0.138889	0.176471	0.230769	0.318182	0.342857	0.166667	0.175	0.15
1	1.0	0.282628289766019	1.0	0.063149874470439	0.0468766963124966	0.0555506573542838	0.0480711071229431	0.0657263192184228	0.0509348370223115	0.200181278152493	0.183805491969725	0.0394934955988783	0.0892932253412544	0.0727307583672162	0.094556230398429	0.0692817501957569	0.0595570921353658	0.080701614624142	0.0938014069373714	0.0707700155335396	0.0677921859844654	0.0546303395505744	0.0831234748701186	0.102067566596709	0.0665106219260279	0.0843497409492652	0.081796119900014	0.0900874011182138	0.0604549562279268	0.064484087351149	0.211748083122252	0.0934409947186013	0.0996842583792513	0.0166644341981989	0.0856442559986174	0.0167831585626072	0.251252223430956	0.0204723961197876	0.0181591184846581	0.0307399168202806	0.0163704829137303	0.016394201010872	0.0162690868730489	0.0191128968492457	0.0162323807599806	0.0585349671608797	0.0940626669985034	0.0731641743178562	0.0828704677486767	0.0667435451012759	0.0874401717771015	0.0843281582935632	0.0785327801100798	0.0685567797516174	0.0856296895366356	0.0731229353158166	0.0518182633998921	0.040255582737515	0.0661666304686918	0.1928003698208	0.201348565371481	0.109913506259418	0.186947601130484	0.199925975833134	0.197531600696857	0.086957	0.122449	0.064516	0.105263	0.173913	0.081967	0.235294	0.265306	0.288462	0.23913	0.064516	0.285714	0.20339	0.192308	0.415094	0.2	0.122449	0.365385	0.319149	0.351852	0.145833	0.333333	0.137255	0.25	0.342105	0.230769	0.12963	0.104167	0.423077	0.2	0.36	0.148936	0.282609	0.3125	0.265306	0.280702	0.26087	1.0	0.265306	0.133333	0.169811	0.267857	0.235294	0.2	0.148148	0.272727	0.111111	0.326087	0.3125	0.288462	0.291667	0.244898	0.346939	0.297872	0.265306	0.075472	0.307692	0.313725	0.204082	0.244444	0.275862	0.333333	0.298246	0.280702
2	1.0	0.282628289766019	1.0	0.063149874470439	0.0468766963124966	0.0555506573542838	0.0480711071229431	0.0657263192184228	0.0509348370223115	0.200181278152493	0.183805491969725	0.0394934955988783	0.0892932253412544	0.0727307583672162	0.094556230398429	0.0692817501957569	0.0595570921353658	0.080701614624142	0.0938014069373714	0.0707700155335396	0.0677921859844654	0.0546303395505744	0.0831234748701186	0.102067566596709	0.0665106219260279	0.0843497409492652	0.081796119900014	0.0900874011182138	0.0604549562279268	0.064484087351149	0.211748083122252	0.0934409947186013	0.0996842583792513	0.0166644341981989	0.0856442559986174	0.0167831585626072	0.251252223430956	0.0204723961197876	0.0181591184846581	0.0307399168202806	0.0163704829137303	0.016394201010872	0.0162690868730489	0.0191128968492457	0.0162323807599806	0.0585349671608797	0.0940626669985034	0.0731641743178562	0.0828704677486767	0.0667435451012759	0.0874401717771015	0.0843281582935632	0.0785327801100798	0.0685567797516174	0.0856296895366356	0.0731229353158166	0.0518182633998921	0.040255582737515	0.0661666304686918	0.1928003698208	0.201348565371481	0.109913506259418	0.186947601130484	0.199925975833134	0.197531600696857	0.291667	0.384615	0.119048	0.128205	0.25	0.119048	0.157895	0.131579	0.2	0.310345	0.119048	0.333333	0.268293	0.04878	0.272727	0.242424	0.384615	0.238095	0.34375	0.317073	0.16129	0.285714	0.114286	0.242424	0.136986	0.216216	0.105263	0.133333	0.222222	0.152174	0.289474	0.296296	0.176471	0.294118	0.228571	0.384615	0.3	0.26	0.264706	0.065217	0.162162	0.268293	0.189189	0.175	0.131579	0.148148	0.0625	0.272727	0.333333	0.142857	0.30303	0.3125	0.27027	0.3125	0.228571	0.085714	0.225	0.230769	0.290323	0.321429	0.27907	0.212766	0.341463	0.255814
3	1.0	0.282628289766019	1.0	0.063149874470439	0.0468766963124966	0.0555506573542838	0.0480711071229431	0.0657263192184228	0.0509348370223115	0.200181278152493	0.183805491969725	0.0394934955988783	0.0892932253412544	0.0727307583672162	0.094556230398429	0.0692817501957569	0.0595570921353658	0.080701614624142	0.0938014069373714	0.0707700155335396	0.0677921859844654	0.0546303395505744	0.0831234748701186	0.102067566596709	0.0665106219260279	0.0843497409492652	0.081796119900014	0.0900874011182138	0.0604549562279268	0.064484087351149	0.211748083122252	0.0934409947186013	0.0996842583792513	0.0166644341981989	0.0856442559986174	0.0167831585626072	0.251252223430956	0.0204723961197876	0.0181591184846581	0.0307399168202806	0.0163704829137303	0.016394201010872	0.0162690868730489	0.0191128968492457	0.0162323807599806	0.0585349671608797	0.0940626669985034	0.0731641743178562	0.0828704677486767	0.0667435451012759	0.0874401717771015	0.0843281582935632	0.0785327801100798	0.0685567797516174	0.0856296895366356	0.0731229353158166	0.0518182633998921	0.040255582737515	0.0661666304686918	0.1928003698208	0.201348565371481	0.109913506259418	0.186947601130484	0.199925975833134	0.197531600696857	0.2	0.242424	0.181818	0.113636	0.212121	0.181818	0.113636	0.116279	0.204545	0.30303	0.181818	0.225	0.325581	0.116279	0.22	0.179487	0.242424	0.23913	0.297297	0.255319	0.108108	0.219512	0.157895	0.210526	0.142857	0.219512	0.119048	0.114286	0.22449	0.115385	0.227273	0.25	0.184211	0.225	0.2	0.311111	0.189189	0.214286	0.230769	0.102041	0.170732	0.295455	0.166667	0.130435	0.142857	0.139535	0.056604	0.236842	0.225	0.152174	0.230769	0.236842	0.268293	0.236842	0.2	0.194444	0.255814	0.204545	0.216216	0.235294	0.25	0.192308	0.333333	0.255319
4	1.0	0.0834952191298976	0.063149874470439	1.0	0.244585559861007	0.207969637436677	0.179518169332691	0.212700913088966	0.186053163552168	0.0868206259974477	0.0865154881167013	0.0465964068915605	0.0851766498762106	0.068237633988159	0.0815224956750572	0.0754081943457281	0.140755907265423	0.127818743889954	0.130268438430115	0.210255018067849	0.197387992468981	0.208992447240428	0.173401421711688	0.12020977392731	0.158226668629036	0.125411112341957	0.174968612291782	0.177090828459581	0.187418473178016	0.115406834531879	0.0766992366276526	0.055018349243008	0.055483040865897	0.01360739684137	0.0485304782722176	0.0162013190942195	0.0644935453851571	0.0147399645575918	0.0125126948090001	0.0131885438601987	0.0140470667622577	0.0132519160886912	0.0141966727868017	0.0133973935942677	0.0136964223040939	0.174373902860352	0.120321590610083	0.186975785722846	0.162585670379416	0.154667701091822	0.120121979629612	0.133958218029822	0.110893886764345	0.112453270153503	0.113674422645909	0.120554624874148	0.12894514884035	0.14149025630424	0.125434881579826	0.0673331236685838	0.0803764159747116	0.0969440596292856	0.100031816831115	0.0967447220202575	0.0847482507775365	0.102564	0.142857	0.113208	0.056604	0.175	0.134615	0.217391	0.25	0.463415	0.25	0.113208	0.333333	0.230769	0.195652	1.0	0.232558	0.2	0.361702	0.410256	0.466667	0.2	0.461538	0.159091	0.325	0.357143	0.23913	0.125	0.15	0.456522	0.203704	0.386364	0.146341	0.238095	0.333333	0.309524	0.32	0.214286	0.415094	0.27907	0.109091	0.195652	0.422222	0.217391	0.134615	0.170213	0.26506	0.086207	0.285714	0.4	0.276596	0.309524	0.285714	0.552632	0.285714	0.222222	0.086957	0.487805	0.25	0.209302	0.225	0.367347	0.5	0.367347	0.404255
5	1.0	0.0834952191298976	0.063149874470439	1.0	0.244585559861007	0.207969637436677	0.179518169332691	0.212700913088966	0.186053163552168	0.0868206259974477	0.0865154881167013	0.0465964068915605	0.0851766498762106	0.068237633988159	0.0815224956750572	0.0754081943457281	0.140755907265423	0.127818743889954	0.130268438430115	0.210255018067849	0.197387992468981	0.208992447240428	0.173401421711688	0.12020977392731	0.158226668629036	0.125411112341957	0.174968612291782	0.177090828459581	0.187418473178016	0.115406834531879	0.0766992366276526	0.055018349243008	0.055483040865897	0.01360739684137	0.0485304782722176	0.0162013190942195	0.0644935453851571	0.0147399645575918	0.0125126948090001	0.0131885438601987	0.0140470667622577	0.0132519160886912	0.0141966727868017	0.0133973935942677	0.0136964223040939	0.174373902860352	0.120321590610083	0.186975785722846	0.162585670379416	0.154667701091822	0.120121979629612	0.133958218029822	0.110893886764345	0.112453270153503	0.113674422645909	0.120554624874148	0.12894514884035	0.14149025630424	0.125434881579826	0.0673331236685838	0.0803764159747116	0.0969440596292856	0.100031816831115	0.0967447220202575	0.0847482507775365	0.217391	0.178571	0.1	0.051282	0.230769	0.1	0.242424	0.25	0.363636	0.296296	0.1	0.366667	0.195122	0.111111	0.325	0.310345	0.222222	0.4	0.538462	0.342105	0.137931	0.3125	0.2	1.0	0.25	0.235294	0.147059	0.033333	0.3	0.25	0.243243	0.185185	0.321429	0.518519	0.481481	0.378378	0.5	0.25	0.333333	0.095238	0.212121	0.195122	0.242424	0.189189	0.212121	0.216216	0.043478	0.344828	0.28125	0.25	0.538462	0.444444	0.375	0.56	0.212121	0.129032	0.314286	0.40625	0.37037	0.416667	0.575758	0.421053	0.333333	0.342105
6	1.0	0.0834952191298976	0.063149874470439	1.0	0.244585559861007	0.207969637436677	0.179518169332691	0.212700913088966	0.186053163552168	0.0868206259974477	0.0865154881167013	0.0465964068915605	0.0851766498762106	0.068237633988159	0.0815224956750572	0.0754081943457281	0.140755907265423	0.127818743889954	0.130268438430115	0.210255018067849	0.197387992468981	0.208992447240428	0.173401421711688	0.12020977392731	0.158226668629036	0.125411112341957	0.174968612291782	0.177090828459581	0.187418473178016	0.115406834531879	0.0766992366276526	0.055018349243008	0.055483040865897	0.01360739684137	0.0485304782722176	0.0162013190942195	0.0644935453851571	0.0147399645575918	0.0125126948090001	0.0131885438601987	0.0140470667622577	0.0132519160886912	0.0141966727868017	0.0133973935942677	0.0136964223040939	0.174373902860352	0.120321590610083	0.186975785722846	0.162585670379416	0.154667701091822	0.120121979629612	0.133958218029822	0.110893886764345	0.112453270153503	0.113674422645909	0.120554624874148	0.12894514884035	0.14149025630424	0.125434881579826	0.0673331236685838	0.0803764159747116	0.0969440596292856	0.100031816831115	0.0967447220202575	0.0847482507775365	0.074074	0.172414	0.071429	0.05	0.137931	0.071429	0.05	0.078947	0.121951	0.090909	0.071429	0.076923	0.111111	0.078947	0.125	0.181818	0.172414	0.111111	0.138889	0.130435	0.133333	0.075	0.275862	0.147059	0.109589	0.131579	1.0	0.066667	0.177778	0.108696	0.093023	0.064516	0.225806	0.105263	0.138889	0.130435	0.088235	0.12963	0.171429	0.068182	0.28125	0.111111	0.105263	0.071429	0.322581	0.096386	0.020833	0.25	0.105263	0.095238	0.108108	0.111111	0.125	0.111111	0.138889	0.090909	0.119048	0.179487	0.117647	0.09375	0.104167	0.1	0.104167	0.130435
7	1.0	0.0834952191298976	0.063149874470439	1.0	0.244585559861007	0.207969637436677	0.179518169332691	0.212700913088966	0.186053163552168	0.0868206259974477	0.0865154881167013	0.0465964068915605	0.0851766498762106	0.068237633988159	0.0815224956750572	0.0754081943457281	0.140755907265423	0.127818743889954	0.130268438430115	0.210255018067849	0.197387992468981	0.208992447240428	0.173401421711688	0.12020977392731	0.158226668629036	0.125411112341957	0.174968612291782	0.177090828459581	0.187418473178016	0.115406834531879	0.0766992366276526	0.055018349243008	0.055483040865897	0.01360739684137	0.0485304782722176	0.0162013190942195	0.0644935453851571	0.0147399645575918	0.0125126948090001	0.0131885438601987	0.0140470667622577	0.0132519160886912	0.0141966727868017	0.0133973935942677	0.0136964223040939	0.174373902860352	0.120321590610083	0.186975785722846	0.162585670379416	0.154667701091822	0.120121979629612	0.133958218029822	0.110893886764345	0.112453270153503	0.113674422645909	0.120554624874148	0.12894514884035	0.14149025630424	0.125434881579826	0.0673331236685838	0.0803764159747116	0.0969440596292856	0.100031816831115	0.0967447220202575	0.0847482507775365	0.16	0.259259	0.071429	0.076923	0.32	0.071429	0.2	0.205882	0.277778	0.333333	0.071429	0.354839	0.25	0.108108	0.285714	0.258065	0.214286	0.428571	0.64	0.3	0.172414	0.387097	0.15625	0.56	0.208955	0.228571	0.111111	0.032258	0.261905	0.214286	0.305556	0.222222	0.225806	0.75	0.413793	0.368421	0.37037	0.297872	0.322581	0.093023	0.242424	0.219512	0.272727	0.25	0.242424	0.197368	0.065217	0.37931	0.354839	0.210526	0.952381	0.428571	0.451613	1.0	0.28125	0.16129	0.382353	0.314286	0.357143	0.4	0.358974	0.375	0.325	0.3
8	1.0	0.0834952191298976	0.063149874470439	1.0	0.244585559861007	0.207969637436677	0.179518169332691	0.212700913088966	0.186053163552168	0.0868206259974477	0.0865154881167013	0.0465964068915605	0.0851766498762106	0.068237633988159	0.0815224956750572	0.0754081943457281	0.140755907265423	0.127818743889954	0.130268438430115	0.210255018067849	0.197387992468981	0.208992447240428	0.173401421711688	0.12020977392731	0.158226668629036	0.125411112341957	0.174968612291782	0.177090828459581	0.187418473178016	0.115406834531879	0.0766992366276526	0.055018349243008	0.055483040865897	0.01360739684137	0.0485304782722176	0.0162013190942195	0.0644935453851571	0.0147399645575918	0.0125126948090001	0.0131885438601987	0.0140470667622577	0.0132519160886912	0.0141966727868017	0.0133973935942677	0.0136964223040939	0.174373902860352	0.120321590610083	0.186975785722846	0.162585670379416	0.154667701091822	0.120121979629612	0.133958218029822	0.110893886764345	0.112453270153503	0.113674422645909	0.120554624874148	0.12894514884035	0.14149025630424	0.125434881579826	0.0673331236685838	0.0803764159747116	0.0969440596292856	0.100031816831115	0.0967447220202575	0.0847482507775365	0.153846	0.206897	0.15	0.102564	0.307692	0.15	0.264706	0.3125	0.382353	0.321429	0.15	0.387097	0.214286	0.166667	0.375	0.212121	0.206897	0.416667	0.555556	0.394737	0.25	0.466667	0.225806	0.481481	0.223881	0.333333	0.138889	0.137931	0.35	0.268293	0.371429	0.172414	0.258065	0.535714	0.354839	0.358974	0.310345	0.319149	0.3125	0.142857	0.2	0.307692	0.264706	0.210526	0.2	0.210526	0.111111	0.322581	0.387097	0.305556	0.5	0.366667	0.586207	0.518519	0.3125	0.121212	0.5	0.342857	0.3	0.333333	0.285714	0.435897	0.317073	0.394737
9	1.0	0.0723507439571625	0.0468766963124966	0.244585559861007	1.0	0.422775642481663	0.45362665930433	0.423691975081326	0.470677026332781	0.0635784797400967	0.0846993750131446	0.0514971433262519	0.106030860509789	0.0846754779098065	0.082050311689269	0.123352466886011	0.126339881978936	0.133785872903824	0.138251171956855	0.191877579921121	0.183026348152745	0.179743889593711	0.164075364873353	0.141806057193836	0.154600514717182	0.127828197409005	0.174467962176696	0.162774039025176	0.174544052571672	0.118989983525482	0.0893669340998641	0.0543443401532346	0.0593702839317724	0.0136685061803087	0.0612895356212702	0.0124466555356525	0.0553310045914243	0.0113682914460723	0.0137585845878773	0.012794351402084	0.0161495685544815	0.0126868157952123	0.017995868520855	0.0159711845126339	0.0139872303041461	0.203440198188876	0.139147627904231	0.213668662008649	0.199418792099525	0.17150922745579	0.181078780281165	0.180699039153802	0.112766499278291	0.130658348317436	0.136040026527808	0.133353158978532	0.123705562468254	0.135820097991249	0.134983856806728	0.0604295398072605	0.0593583213108147	0.0861065612025835	0.0873088967999197	0.0930728593923861	0.0892218034979208	0.2	0.166667	0.15	0.075	0.259259	0.179487	0.592593	1.0	0.236842	0.15625	0.15	0.228571	0.108696	0.448276	0.25	0.212121	0.25	0.159091	0.2	0.261905	0.206897	0.257143	0.117647	0.25	0.344262	0.222222	0.078947	0.137931	0.255814	0.368421	0.333333	0.096774	0.21875	0.264706	0.3125	0.152174	0.1875	0.265306	0.235294	0.2	0.135135	0.275	0.264706	0.277778	0.105263	0.164557	0.136364	0.171429	0.264706	0.46875	0.2	0.205882	0.277778	0.205882	0.3125	0.088235	0.263158	0.236842	0.21875	0.2	0.173913	0.272727	0.148936	0.232558
